Move, IsIn
1,  0.0119047619047619
2,  0.25
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0.5
0,  0
1,  0
2,  0
0,  0.00847457627118644
1,  0.0625
2,  0.333333333333333
0,  0
1,  0
2,  0
0,  0.025
1,  0.125
2,  0.333333333333333
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.5
0,  0
1,  0.03125
2,  0.333333333333333
0,  0
1,  0.0208333333333333
2,  0.5
0,  0
1,  0.03125
2,  0.333333333333333
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0.25
0,  0
1,  0.166666666666667
2,  0.2
3,  0.25
4,  0.333333333333333
5,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0.166666666666667
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0.166666666666667
0,  0
1,  0
2,  0.25
0,  0.00847457627118644
1,  0.125
2,  0.2
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0.03125
2,  0.166666666666667
3,  0.5
0,  0
1,  0.03125
2,  0.166666666666667
3,  0.5
0,  0
1,  0.03125
2,  0.166666666666667
3,  0.333333333333333
0,  0
1,  0.03125
2,  0.166666666666667
3,  0.5
0,  0
1,  0.03125
2,  0.166666666666667
0,  0
1,  0.03125
2,  0.166666666666667
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0
4,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.5
0,  0
1,  0
2,  0
3,  0.2
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.25
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
3,  1
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0.333333333333333
3,  0.5
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0.2
4,  0.5
0,  0.25
0,  0
1,  0
2,  0.2
3,  0.25
0,  0.00847457627118644
1,  0.125
0,  0.00847457627118644
1,  0.125
2,  0.25
0,  0.00847457627118644
1,  0.125
2,  0.2
3,  0.25
0,  0.00847457627118644
1,  0.125
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0.00847457627118644
1,  0.125
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0.00847457627118644
1,  0.125
2,  0.2
3,  0.25
4,  0.333333333333333
5,  0.5
0,  0.0714285714285714
1,  0.166666666666667
2,  0.2
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0.166666666666667
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0.166666666666667
0,  0
1,  0
2,  0.166666666666667
3,  0.5
0,  0
1,  0
2,  0.2
3,  0.25
4,  0.333333333333333
5,  0.5
0,  0
1,  0
2,  0.166666666666667
3,  0.5
0,  0
1,  0
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0.005
1,  0.0178571428571429
2,  0.2
3,  0.25
0,  0.005
1,  0.0208333333333333
2,  0.25
3,  0.5
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.005
1,  0.0208333333333333
2,  1
3,  0.5
0,  0.005
1,  0.0178571428571429
2,  0.2
3,  0.5
0,  0.05
1,  0.2
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0.25
0,  0.005
1,  0.0555555555555556
2,  0.5
3,  0.333333333333333
4,  0.5
0,  0.005
1,  0.0555555555555556
2,  0.5
3,  0.5
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.05
1,  0.125
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.005
1,  0.0208333333333333
2,  0.25
3,  0.5
0,  0.005
1,  0.037037037037037
2,  0.5
0,  0.005
1,  0.0208333333333333
2,  0.125
3,  0.5
0,  0.005
1,  0.0208333333333333
2,  0.166666666666667
3,  0.5
0,  0.05
1,  0.125
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.005
1,  0.0208333333333333
2,  0.125
0,  0.005
1,  0.0208333333333333
2,  0.25
0,  0.005
1,  0.0555555555555556
2,  0.333333333333333
3,  0.5
0,  0.005
1,  0.0208333333333333
2,  0.166666666666667
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.05
1,  0.2
0,  0
1,  0
2,  0
3,  0.333333333333333
0,  0
1,  0
2,  0
3,  0.5
0,  0.005
1,  0.0208333333333333
2,  0.125
3,  0.5
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.005
1,  0.0208333333333333
2,  0.25
3,  0.5
0,  0.005
1,  0.0208333333333333
2,  0.125
3,  0.5
0,  0.05
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0.005
1,  0.0208333333333333
2,  0.25
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.005
1,  0.0555555555555556
2,  0.333333333333333
0,  0.005
1,  0.0178571428571429
2,  1
0,  0.005
1,  0.0208333333333333
2,  0.25
0,  0.00847457627118644
1,  0.125
2,  0.25
3,  0.333333333333333
0,  0
1,  0
2,  0
3,  0.5
0,  0.025
1,  0.125
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0.0119047619047619
2,  0.25
3,  1
0,  0
1,  0.0208333333333333
2,  1
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0.125
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0.166666666666667
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
3,  0
0,  0.00847457627118644
1,  0.0833333333333333
2,  0.166666666666667
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.25
3,  0.333333333333333
0,  0.00588235294117647
1,  0.0277777777777778
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.166666666666667
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.2
0,  0.00588235294117647
1,  0.03125
2,  0.25
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.142857142857143
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.25
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.333333333333333
3,  0.5
0,  0
1,  0.037037037037037
2,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.00588235294117647
1,  0.03125
2,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.25
2,  0.5
0,  0.00108695652173913
1,  0.0238095238095238
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.5
0,  0
1,  0
2,  0.5
0,  0
1,  0.0714285714285714
2,  0.25
3,  0.333333333333333
0,  0.00588235294117647
1,  0.25
2,  0.5
0,  0.00108695652173913
1,  0.0714285714285714
2,  0.25
0,  0.00108695652173913
1,  0.0238095238095238
2,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0.00588235294117647
1,  0.0119047619047619
2,  0.5
3,  0.5
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.5
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0833333333333333
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.333333333333333
0,  0
1,  0
2,  0.0833333333333333
3,  0.5
0,  0
1,  0
2,  0
3,  0.2
0,  0.00588235294117647
1,  0.03125
2,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.166666666666667
0,  0.00108695652173913
1,  0.00704225352112676
2,  1
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  1
3,  0.25
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.25
3,  0.5
0,  0.00847457627118644
1,  0.125
2,  0.333333333333333
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.025
1,  0.5
0,  0
1,  0.0208333333333333
2,  1
0,  0
1,  0
2,  0
0,  0
1,  0.0119047619047619
2,  0.25
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.333333333333333
0,  0
1,  0.0119047619047619
2,  0.5
0,  0
1,  0
2,  0.166666666666667
3,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
0,  0
1,  0.05
2,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0.25
3,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0.05
2,  0.5
0,  0.00847457627118644
1,  0.25
2,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0.25
3,  0.333333333333333
0,  0.00588235294117647
1,  0.0833333333333333
2,  0.333333333333333
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.2
0,  0.00588235294117647
1,  0.0277777777777778
2,  1
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.5
0,  0.00588235294117647
1,  0.25
2,  0.5
0,  0
1,  0.0555555555555556
2,  0.5
0,  0
1,  0
2,  0
3,  0
4,  0.5
0,  0.00588235294117647
1,  0.0119047619047619
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0714285714285714
2,  0.25
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0238095238095238
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.166666666666667
2,  0.5
0,  0.00108695652173913
1,  0.0714285714285714
2,  0.25
3,  0.5
0,  0
1,  0
2,  0.5
0,  0
1,  0
2,  0
3,  0.2
4,  0.5
0,  0.00588235294117647
1,  0.03125
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.25
0,  0
1,  0
2,  0
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.25
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  1
4,  0.333333333333333
5,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  1
3,  0.5
0,  0
1,  0.333333333333333
0,  0
1,  0
2,  0
0,  0.00588235294117647
1,  0.0119047619047619
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.5
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.125
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.166666666666667
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.5
3,  0.2
4,  0.5
0,  0.00108695652173913
1,  0.0833333333333333
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0
0,  0.00588235294117647
1,  0.03125
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0833333333333333
2,  1
0,  0.00108695652173913
1,  0.0238095238095238
2,  1
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.166666666666667
2,  0.333333333333333
3,  0.5
0,  0
1,  0.037037037037037
2,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.00588235294117647
1,  0.03125
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.5
3,  1
4,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.166666666666667
3,  0.333333333333333
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.166666666666667
3,  0.25
0,  0.00847457627118644
1,  0.0625
2,  0.333333333333333
0,  0
1,  0
2,  0
0,  0.025
1,  0.125
2,  0.333333333333333
3,  0.5
0,  0
1,  0.0208333333333333
2,  1
3,  0.5
0,  0
1,  0.0208333333333333
2,  0.5
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.25
3,  1
0,  0
1,  0.0208333333333333
2,  0.25
3,  0.5
0,  0
1,  0
2,  0.166666666666667
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0.125
0,  0
1,  0
2,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0.05
2,  0.5
0,  0
1,  0
2,  0.25
0,  0.00847457627118644
1,  0.0833333333333333
2,  0.166666666666667
3,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
0,  0.00588235294117647
1,  0.0833333333333333
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.25
3,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.25
3,  0.333333333333333
0,  0.00588235294117647
1,  0.25
2,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.5
3,  0.5
0,  0
1,  0.037037037037037
2,  0.0833333333333333
3,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
0,  0.00588235294117647
1,  0.25
2,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.333333333333333
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0238095238095238
2,  1
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  1
3,  0.5
0,  0
1,  0.0178571428571429
2,  0.5
0,  0
1,  0
2,  0
0,  0.00588235294117647
1,  0.03125
2,  0.5
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.166666666666667
3,  0.333333333333333
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
0,  0.00108695652173913
1,  0.0238095238095238
2,  1
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.00588235294117647
1,  0.03125
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  1
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.333333333333333
3,  0.5
0,  0
1,  0
2,  0
3,  0.25
4,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.166666666666667
3,  0.5
0,  0.00108695652173913
1,  0.0238095238095238
2,  1
0,  0
1,  0
2,  0.333333333333333
0,  0
1,  0
2,  0.5
0,  0.00588235294117647
1,  0.0119047619047619
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.333333333333333
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0833333333333333
2,  1
0,  0
1,  0
2,  0.0833333333333333
3,  0.5
0,  0
1,  0
2,  0.25
0,  0.00588235294117647
1,  0.03125
2,  0.5
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.5
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.5
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.166666666666667
3,  1
0,  0.00847457627118644
1,  0.0625
2,  0.25
0,  0
1,  0
2,  0
3,  0.5
0,  0.025
1,  0.125
2,  0.333333333333333
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.25
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.5
0,  0
1,  0.0119047619047619
2,  0.25
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0.166666666666667
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0.5
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0.05
2,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.00847457627118644
1,  0.0833333333333333
2,  0.166666666666667
3,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.25
3,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.25
0,  0.00588235294117647
1,  0.0277777777777778
2,  1
3,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.25
0,  0
1,  0
2,  0.333333333333333
0,  0
1,  0
2,  0
0,  0.00588235294117647
1,  0.0119047619047619
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  1
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.5
3,  0.5
0,  0.00108695652173913
1,  0.0238095238095238
2,  1
0,  0.00108695652173913
1,  0.0238095238095238
2,  1
3,  0.333333333333333
0,  0.00108695652173913
1,  0.25
0,  0
1,  0
2,  0.125
3,  0.5
0,  0
1,  0
2,  0.5
0,  0.00588235294117647
1,  0.03125
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.166666666666667
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.333333333333333
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  1
0,  0
1,  0
2,  0.125
3,  0.5
0,  0
1,  0
2,  0
0,  0.00588235294117647
1,  0.03125
2,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.25
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.5
3,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  1
0,  0.00108695652173913
1,  0.0121951219512195
2,  1
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.2
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
3,  0.25
4,  0.5
0,  0.00588235294117647
1,  0.0119047619047619
2,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  1
0,  0.00108695652173913
1,  0.0238095238095238
2,  0.5
3,  0.5
0,  0.00108695652173913
1,  0.0238095238095238
2,  0.333333333333333
3,  0.5
0,  0
1,  0
2,  0
0,  0.00108695652173913
1,  0.0238095238095238
2,  0.333333333333333
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0.5
0,  0.00588235294117647
1,  0.03125
2,  0.25
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.333333333333333
3,  0.333333333333333
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0833333333333333
2,  1
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.166666666666667
3,  0.25
0,  0.00847457627118644
1,  0.5
0,  0
1,  0
2,  0
0,  0.025
1,  0.125
0,  0
1,  0.0119047619047619
2,  0.25
0,  0
1,  0
2,  0.333333333333333
0,  0
1,  0.0119047619047619
0,  0
1,  0.0119047619047619
2,  0.333333333333333
0,  0
1,  0
2,  0
0,  0
1,  0
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0.25
3,  0.333333333333333
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0
0,  0.00847457627118644
1,  0.5
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
4,  0.5
0,  0.00588235294117647
1,  0.0833333333333333
0,  0.00588235294117647
1,  0.0277777777777778
2,  1
0,  0.00588235294117647
1,  0.0277777777777778
2,  1
3,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.5
0,  0.00588235294117647
1,  0.0277777777777778
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.2
3,  0.5
0,  0.00588235294117647
1,  0.03125
2,  0.25
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.2
0,  0.00108695652173913
1,  0.0208333333333333
2,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  1
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.166666666666667
3,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.5
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
3,  0.25
0,  0.00588235294117647
1,  0.03125
0,  0.00108695652173913
1,  0.0833333333333333
2,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.125
3,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.142857142857143
3,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.333333333333333
3,  1
0,  0
1,  0
2,  0.333333333333333
0,  0
1,  0
2,  0.5
0,  0.00588235294117647
1,  0.03125
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.5
0,  0.00108695652173913
1,  0.25
2,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.333333333333333
3,  0.333333333333333
4,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0833333333333333
2,  0.25
0,  0
1,  0.037037037037037
2,  0.0833333333333333
3,  0.5
0,  0
1,  0
2,  0
3,  0.333333333333333
0,  0.00588235294117647
1,  0.03125
2,  0.25
3,  0.5
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.5
0,  0.00108695652173913
1,  0.0833333333333333
2,  0.25
0,  0.00108695652173913
1,  0.25
2,  0.5
0,  0.00108695652173913
1,  0.00704225352112676
2,  1
3,  0.25
0,  0.00108695652173913
1,  0.0121951219512195
2,  0.166666666666667
3,  0.333333333333333
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0
0,  0.00588235294117647
1,  0.0119047619047619
2,  0.5
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.25
0,  0.00108695652173913
1,  0.00925925925925926
2,  0.166666666666667
3,  0.5
0,  0.00108695652173913
1,  0.0238095238095238
2,  0.333333333333333
0,  0.00108695652173913
1,  0.0555555555555556
2,  0.5
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
0,  0.5
0,  0
1,  0.2
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
0,  0
1,  0
2,  0.333333333333333
3,  0.5
0,  0
1,  0.125
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
0,  0
1,  0.2
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0.25
1,  0.5
0,  0.00847457627118644
1,  0.125
0,  0
1,  0
0,  0.00847457627118644
1,  0.25
0,  0.00847457627118644
1,  0.125
2,  0.2
3,  0.25
0,  0.00847457627118644
1,  0.125
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0.00847457627118644
1,  0.125
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0.00847457627118644
1,  0.125
2,  0.2
3,  0.25
0,  0
1,  0
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0.25
3,  0.333333333333333
4,  0.5
0,  0
1,  0
2,  0.25
3,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0.25
3,  0.5
0,  0
1,  0
2,  0.25
0,  0
1,  0
2,  0
0,  0.00847457627118644
1,  0.125
0,  0.025
1,  0.125
2,  0.333333333333333
0,  0
1,  0
2,  0
3,  0
0,  0
1,  0
2,  0.5
0,  0
1,  0.0119047619047619
2,  0.5
0,  0
1,  0.0119047619047619
2,  0.5
0,  0
1,  0.0119047619047619
2,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0.00847457627118644
1,  0.0625
2,  0.25
0,  0.025
1,  0.125
2,  0.25
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
0,  0
1,  0.0119047619047619
2,  0.5
0,  0
1,  0.0208333333333333
2,  0.5
0,  0
1,  0.0208333333333333
2,  1
0,  0.00847457627118644
1,  0.5
0,  0.025
1,  0.125
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.333333333333333
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.25
3,  0.5
0,  0
1,  0
2,  0
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0.0119047619047619
2,  0.5
0,  0.00847457627118644
1,  0.5
0,  0.025
1,  0.5
0,  0
1,  0
2,  0
3,  0.5
0,  0
1,  0.0208333333333333
2,  0.5
0,  0
1,  0.0119047619047619
